ID,GSM429956,GSM429961,GSM429980,GSM429981,
253178_at,3.7,5.3,4.9,3,
253179_at,3.9,3.9,0.2,0.5,
253180_at,2.1,0.3,0.5,0.4,
253181_at,5.1,9.9,74,65.9,
253182_at,9.4,0.7,5.7,12.5,
253183_at,184.8,174.6,178.9,181,
253184_at,233.8,227.5,271.6,278.9,
253185_at,30.7,27.4,17.7,22.6,
253186_at,21.6,22.2,11.4,20.6,
253187_at,5.4,7.8,5.8,4.2,
253188_at,99.7,83.5,59.1,56.9,
253189_at,88,74.1,77.9,59.5,
253190_at,76.2,70.4,48.8,41.8,
253191_at,111.4,108,91.9,97.2,
253192_at,7.5,6.1,4,8,
253193_at,31.3,35,20,22.2,
253194_s_at,1.5,3.1,7.8,10.3,
253195_at,20.4,20.5,16.6,20.6,
253196_at,275.8,268.3,391.3,361.5,
253197_at,823.6,863.1,551.9,690.3,
253198_at,101.5,101.1,136.4,115.3,
253199_at,60,56.5,53.3,55.3,
253165_at,88.3,89.6,33.1,31,
253166_at,9.4,9.1,5.8,7.9,
253167_at,251.2,236,229.8,269.8,
253136_at,90,96,70.3,54.6,
253137_at,34.5,38.3,27.4,16.1,
253138_at,357.3,386,385.8,453.6,
253139_at,902.8,901.6,814.4,788.4,
253140_at,45.8,37.2,85.4,95.1,
253141_at,48.6,48.7,31,25.2,
253142_at,0.3,0.9,0.7,0.6,
253143_at,47,44.6,40.9,33.5,
253144_at,30.5,25.7,17.5,26.5,
253145_at,13.6,18.4,4.8,8.8,
253146_at,7.2,8,9.4,9.9,
253147_at,53.8,57.6,134.6,136,
253148_at,34.6,33.6,33.2,29.1,
253149_at,0.8,0.7,0.4,0.6,
253150_at,10.1,9.3,5.5,0.8,
253151_at,0.2,0.1,0.4,0.2,
253152_at,5.7,6.4,0.7,3.3,
253153_at,2.7,1,5.4,1,
253154_at,5.1,3.8,6.7,7.7,
253155_at,6.9,6.2,10.7,9.8,
253156_at,39.5,41.2,25.2,30,
253157_at,26.6,20.2,22.7,21.4,
253158_at,57.6,60.7,47.4,41.7,
253159_at,179.2,177.8,137,139.2,
253160_at,248.6,246.7,206,190,
253161_at,73.1,78.4,140.3,158.8,
253162_at,600.3,586.2,1886.7,1800.6,
253163_at,620.5,628.3,333.4,295.7,
253164_at,4.9,0.2,2.9,6.7,
253130_at,49.4,58.1,61.4,53,
253131_at,26.7,34.3,33.2,39.9,
253132_at,38.8,33.2,42.4,34,
253133_at,172.5,185.4,168.3,177,
253134_at,0.3,0.3,0.2,0.8,
253135_at,791.6,749,1099.5,1092.4,
253105_at,27.9,22.5,10.7,11.6,
253106_at,30.6,31.1,20.5,23.3,
253107_at,41.2,29.8,21.2,25.1,
253108_at,7.1,2.9,6.2,1.8,
253109_at,211.9,185.6,103.2,124.2,
253110_at,19.6,14.6,21.2,15.2,
253111_at,41.6,47.7,59.9,54.6,
253112_at,17.4,20.5,24.7,23.7,
253113_at,50.6,45.6,17.1,16.3,
253114_at,108.8,106.5,110.2,108.7,
253115_at,65.9,64,51.2,54.2,
253116_at,253.3,249.5,256.4,261.2,
253117_at,51.6,57.6,50.8,46.5,
253118_at,142.4,145,94.1,96.8,
253119_at,119.6,118.9,121.7,109.2,
253120_at,222.3,257.7,169.1,208.9,
253121_at,154.2,160.2,172.6,183.4,
253122_at,28.1,39.3,37.2,33,
253123_at,1.4,0.7,0.6,2,
253124_at,19.1,13.6,29.6,28,
253125_at,94.7,99.7,149.9,194.7,
253126_at,25.6,26.2,13,15.1,
253127_at,6,8.9,5,9.7,
253128_at,0.4,0.3,0.4,1,
253129_at,235.6,229.2,277.1,217.1,
253102_at,5.2,4.5,4,4.9,
253103_at,41.2,37.4,22.4,23.6,
253104_at,47.3,43.2,47.7,54.7,
253074_at,11.8,14.6,17.8,17.1,
253075_at,24.4,24,24.3,25.9,
253076_at,7.2,4.7,5.7,4.6,
253077_at,0.7,1.5,0.3,0.3,
253078_at,85,104.3,67.1,81.3,
253079_s_at,274.7,264.5,255.1,253.9,
253080_at,0.8,0.4,1.1,0.9,
253081_at,147.1,139.4,149.2,139.4,
253082_at,2.6,1,0.4,1.9,
253083_at,385.8,378.3,277.9,235.4,
253084_at,10.5,15,10.8,14.7,
253085_s_at,28.3,27.6,16.7,10.5,
253086_at,0.7,0.7,0.1,2,
253087_at,16.1,20.5,6.6,5.6,
253088_at,103.9,102.5,123.6,116.6,
253089_at,31.3,30.5,23.6,32.7,
253090_at,502.1,474.3,352.9,218.6,
253091_at,8.3,9.4,3.4,6.3,
253092_at,42.6,33.7,31,20.3,
253093_at,120.2,118.1,105.3,110.8,
253094_at,26.8,26.5,14.3,16.1,
253095_at,289.1,331.2,312.7,246.8,
253096_at,66,65.3,50,45.5,
253097_at,41.1,41.7,31,13.7,
253098_at,0.9,3,0.9,1,
253099_s_at,190.1,175.7,557.1,591.7,
253100_at,76.1,83.9,32.5,31,
253101_at,37.6,54,57.6,60.1,
253073_at,479.3,472.6,332.8,324,
253042_at,115.1,127.6,87.7,78.7,
253043_at,84.7,87.5,83.6,83.8,
253044_at,62.3,57.3,151.3,150.8,
253045_at,17,16.6,15.9,25.9,
253046_at,393.9,419.1,330,287.5,
253047_at,19.5,19,24.9,34,
253048_at,44.9,43.7,40.1,48.3,
253049_at,315,302.5,401.4,430.8,
253050_at,202.2,191.8,160.7,160.3,
253051_at,31.3,41.5,29.6,31.3,
253052_at,31.3,30.5,53.9,53.5,
253053_at,272.2,293,160.4,161.8,
253054_at,13,9.6,6.5,6.4,
253055_at,25.5,25.4,28.4,23.1,
253056_at,16,16,16.8,15.4,
253057_at,33.3,27.6,97.2,75.4,
253058_at,88.1,95,103.8,97.4,
253059_s_at,158.6,165.9,79,97.9,
253060_at,3.7,5.6,79.4,66.6,
253061_at,37.9,43.8,59.6,58.3,
253062_at,117.7,106.9,66.3,63,
253063_at,183.2,166.9,290.9,246.8,
253064_at,16.8,17.7,19.2,19,
253065_at,54.1,42.8,41.3,39.3,
253066_at,3.7,7.9,15.2,13.4,
253067_at,0.7,2.4,0.3,8.5,
253068_at,27.9,23.5,26,27.6,
253069_at,0.9,0.5,3.8,0.6,
253070_at,12.4,11.4,16.7,17.6,
253071_at,145.4,134.7,163.6,140.3,
253072_at,1629.3,1517.9,1702.6,1770.5,
253038_at,38.5,30.5,53.7,72.7,
253039_at,314.1,350.1,330.5,274.5,
253040_at,2167.3,2187.8,964.9,1180.4,
253041_at,473.3,498.1,491.5,409.1,
253010_at,72.8,66.6,47.4,51.2,
253011_at,15.7,21.5,20.9,14.3,
253012_at,11.6,15.3,11,9.7,
253013_at,965.7,913.7,971.2,905.2,
253014_at,8.9,9.8,6.2,1.3,
253015_at,0.6,0.4,0.3,1.2,
253016_at,0.4,0.3,0.2,5.4,
253017_at,9.3,5.4,10,8.5,
253018_at,5.5,5.6,8.8,6.9,
253019_at,19.5,14.2,15.2,17.7,
253020_at,69.5,71.9,64.3,75.4,
253021_at,36.3,38.7,24.6,26.6,
253022_at,66.4,66.6,54.6,44.2,
253023_at,5.7,5.4,4,9.8,
253024_at,30.2,40.5,32.2,31,
253025_at,32.3,40,35.8,35,
253026_at,7.4,5.8,5.9,3.1,
253027_at,73.2,60.4,65.2,66.6,
253028_at,254,245.6,278.6,254.7,
253029_at,37.7,33.5,34.6,39.9,
253030_at,26.2,25.9,25,24.5,
253031_at,12.4,10.7,10.7,7.3,
253032_at,80.1,76.7,77,98.3,
253033_at,231.4,338.4,320.1,350.8,
253034_at,10.3,11.2,4.7,6.2,
253035_at,54.3,53.4,61,50.6,
253036_at,0.6,0.8,0.6,0.9,
253037_at,46.3,48.6,58.3,52.7,
253003_s_at,10.3,13.5,8.8,1.4,
253004_at,103.6,81.7,43.3,42.2,
253005_at,135.3,119.4,180.3,134.8,
253006_at,449.4,435.6,472.7,510.9,
253007_at,119.9,105.2,105.1,109,
253008_at,33,35.8,20.4,29.7,
253009_at,2828.7,2861.5,2639,2680.2,
252979_at,251.2,240,214.3,193.9,
252980_at,168.1,143.7,103.7,152.3,
252981_at,24.3,32.2,24.2,16.6,
252982_at,312.4,324.4,293.6,305.5,
252983_at,62.3,57.3,146.6,124.5,
252984_at,4.9,4.4,89.7,83.8,
252985_at,123.6,122.8,79.5,85,
252986_at,20.3,13.5,13.7,14.9,
252987_at,12.8,8.8,5.9,2.5,
252988_at,225.1,249.2,38.6,35.9,
252989_at,206.6,181.7,121.6,109.8,
252990_at,33.8,26.5,29.3,43.9,
252991_at,124.1,121.4,93.9,90,
252992_at,269.2,265.1,249,226.8,
252993_at,86,82.9,371.8,363.8,
252994_at,11.3,15.2,14.4,14.3,
252995_at,79.1,80.1,79.6,71.9,
252996_s_at,134.1,128.4,132.8,127.1,
252997_at,365.3,373.3,30,23.4,
252998_at,454.8,467.2,545.4,560,
252999_at,74.6,74.2,81,78.5,
253000_at,98.2,97.6,101,102.2,
253001_at,142.8,151.9,154,170,
253002_at,16.9,18.2,14.3,15.1,
252975_s_at,205.4,211.3,137.6,116.1,
252976_s_at,148.2,134.4,232.7,290.3,
252977_at,9.2,6.3,16.3,13,
252978_at,12.5,14.2,13.7,17.3,
252947_at,166.1,172.2,173.1,198.7,
252948_at,39.2,54.5,56.5,38.8,
252949_at,31.8,39.8,28.7,36.9,
252950_at,66.4,74.7,30.1,29.6,
252951_at,10.7,11.5,7.6,1.8,
252952_at,153.4,144.8,238,250.5,
252953_at,62.3,67.3,51.1,47.5,
252954_at,248.5,256.8,184.1,163.2,
252955_at,497.4,471.7,586.3,701.6,
252956_at,125.5,123.5,117.6,104.4,
252957_at,132.7,133.6,141,87.8,
252958_at,75.6,71.7,49.1,59.9,
252959_at,145,146.8,142.4,123.7,
252960_at,138.1,134.7,92.6,92.3,
252961_at,19.9,20.2,24.1,17.9,
252962_at,11.3,10.5,9.3,12.2,
252963_at,1,0.8,0.2,0.6,
252964_at,8.9,6.3,5.9,7,
252965_at,66.1,61.9,15.4,9.6,
252966_at,2.8,5,4.5,3.4,
252967_at,8,13.1,4.1,7.2,
252968_at,223.3,188.4,174.4,146.6,
252969_at,56.5,66.9,37.4,50.4,
252970_at,15.8,11.4,3.6,1.5,
252971_at,2472.2,2653.9,1756,1870.2,
252972_at,317.9,341.8,145.2,148,
252973_s_at,1643.3,1769,1192.7,1026.2,
252974_at,745.2,828.5,948,955.8,
252915_at,66.3,70.6,66.7,65.6,
252916_at,35.7,39.2,15.3,14.8,
252917_at,45.5,45.3,23,46,
252918_at,24.6,32.2,42.5,30.4,
252919_at,2.7,3.6,5,5.9,
252920_at,0.7,1,5.5,1.4,
252921_at,47.3,49.8,299.3,272.1,
252922_at,474.4,466.7,455.3,506,
252923_at,122.5,103.7,97,86.2,
252924_at,29.6,30.4,34.9,31.2,
252925_at,101.3,110.6,51.3,63.5,
252926_at,1114.8,1155,1206.5,1299.1,
252927_at,628.3,708.5,364.6,413.4,
252928_at,39,27,21.4,25.7,
252929_at,3937.2,3684.7,3403.4,4591.8,
252930_at,9.2,7.5,6.4,10.5,
252931_at,156.7,150.7,173.2,162.2,
252932_at,546.5,563.6,475.1,530.5,
252933_at,7,4.7,0.4,3.3,
252934_at,74.1,82.9,85.6,73.8,
252935_at,225.9,250.8,234.4,279.7,
252936_at,21.3,23.3,19,25.3,
252937_at,6.7,8.5,13.9,6.7,
252938_at,14,19.4,18.9,10.3,
252939_at,57.7,44.4,152.6,164.6,
252940_at,32.4,34.3,63.8,65.7,
252941_at,261.8,250.1,288.3,246.6,
252942_at,109.4,128.7,132.9,135.5,
252943_at,835.8,751.6,526.8,446.2,
252944_at,11.2,6.8,4.4,5.8,
252945_at,73.3,70.4,77.9,83.5,
252946_at,42.9,48.1,34.2,40.4,
252912_at,2871.5,2804.3,2747.6,3413.8,
252913_at,182.8,181.2,200.4,218.5,
252914_at,1.9,4.4,2.7,4.2,
252884_at,127.4,144.6,129.7,126.5,
252885_at,617.6,590.2,535.7,538,
252886_at,325.1,293.3,193.9,209.2,
252887_at,98.1,102.3,73.5,83.7,
252888_at,89.2,96.4,28.4,24.2,
252889_at,17.8,18.9,16.4,11.1,
252890_at,163.2,177.4,120.5,138.8,
252891_at,8.8,6.3,4.9,11.5,
252892_at,5,3.6,9.6,5.3,
252893_at,2.1,0.9,3.7,3.8,
252894_at,7,5.6,7,11.7,
252895_at,42.1,39.9,48.3,53.3,
252896_at,11.1,12.9,3.3,4.6,
252897_at,1,5,4.9,4.9,
252898_at,4.4,5.8,3.7,0.3,
252899_at,16.1,12.3,18.4,20.7,
252900_at,198.1,193,276.7,269.3,
252901_at,32,38.1,24,18.6,
252902_at,11.3,10.9,13.1,16.2,
252903_at,47.4,55.1,51.7,49.2,
252904_at,84.1,82.4,75.1,70.3,
252905_at,10.5,8.5,12.3,11.9,
252906_at,76,75.7,255.7,238.4,
252907_at,2,0.7,6.4,2.8,
252908_at,19.3,22,323.1,350.2,
252909_at,180.4,171.3,199.1,181.5,
252910_at,0.8,3.1,2.2,8.1,
252911_at,70.9,73.5,45.9,59.6,
252877_at,23.8,21.1,21,21.8,
252878_at,404.7,440.8,435.8,428.6,
252879_at,61.5,54.5,48.7,46.4,
252880_at,1307.9,1355.1,1119.7,1042.7,
252881_at,2.2,1.7,5.4,4.3,
252882_at,1.9,2.1,4.4,3.9,
252883_at,282.6,296.9,349.4,348.5,
252853_at,144.3,141.2,75.4,75.9,
252854_at,23.7,26.1,26,19,
252855_at,186,175.3,166,180.1,
252856_at,115.4,117.3,117.8,116,
252857_at,2.7,0.4,2.9,1.2,
252858_at,12.4,14,8.2,7,
252859_at,26.2,21.7,45.7,50,
252860_at,10.2,10.1,6.6,12.7,
252861_at,78.4,85.1,108,77.6,
252862_at,10.9,10.3,42.2,45.5,
252863_at,188.5,191,129.5,135.1,
252864_at,30.5,40.5,39,39,
252865_at,4.7,2.9,0.6,6.3,
252866_at,104.2,103.7,186.3,176.9,
252867_at,41.7,47.2,48.8,46,
252868_at,29.3,31.2,28.3,30.5,
252869_at,8.3,7.2,3.4,6.5,
252870_at,298.3,304.4,668,805.4,
252871_at,29.6,27.2,17.5,20.7,
252872_at,19.6,10.5,11.1,11.7,
252873_at,3.9,0.2,4.4,2.1,
252874_at,2.6,3.2,1.3,1.8,
252875_at,245.1,264.9,253.4,295.9,
252876_at,193.4,194.3,125,152.7,
252849_at,1111.3,1114.4,1182.3,1163.3,
252850_at,232.2,251.7,320.3,298.1,
252851_at,33.4,27.3,27.4,28.6,
252852_at,217.4,227.5,135.6,109.5,
252821_at,99.9,121.4,123.5,112.1,
252822_at,48,54.9,60.6,72.4,
252823_at,68.2,75.3,59.6,56.7,
252824_at,1450.7,1494.8,1133.4,1120.5,
252825_at,21.1,20,38.2,33.4,
252826_at,52.8,50.9,34.2,33.5,
252827_at,288.7,283.3,978.6,1070.5,
252828_at,108.7,116,119.6,109.7,
252829_at,126.9,117.9,43.2,51.9,
252830_at,166.4,174.9,172.4,153.6,
252831_at,461.5,447.4,1427.7,1424.5,
252832_at,205.6,211.6,207.9,186.6,
252833_at,156.9,179.7,8.2,6.6,
252834_at,6.5,5,10.8,3.2,
252835_at,0.6,1.3,0.5,0.5,
252836_at,4.5,8.2,11.9,6.3,
252837_at,2.7,0.8,0.1,0.1,
252838_at,0,0.1,0.9,1.9,
252839_at,3.8,4,0.7,0.8,
252840_at,2.6,0.9,2.1,2,
252841_at,3.6,0.9,0.5,0.4,
252842_at,0.1,0.1,0.2,0.2,
252843_at,4.5,5.4,7.6,7.1,
252844_at,2.9,6.7,7.4,7.9,
252845_at,697.1,709.9,746.9,756.8,
252846_at,2.1,3.5,0.4,2.3,
252847_at,127.9,122,124.7,93,
252848_at,1.8,0.9,0.5,5.8,
252789_s_at,203.2,185.8,184.2,175.8,
252790_at,4.6,3.4,3.8,3.1,
252791_at,2.5,0.2,0.2,4.2,
252792_at,0.9,0.5,1.3,5.9,
252793_at,1.9,0.7,0.1,0.2,
252794_at,3.5,3.4,5.1,7.3,
252795_at,3.1,4.5,4,2.7,
252796_at,2.5,6.9,0.8,1,
252797_at,2.1,3.8,7.3,14.5,
252798_at,2.8,1.6,0.1,0.3,
252799_at,0.4,0.5,0.5,1.6,
252800_at,1.2,0.9,1.4,0.9,
252801_at,0.5,0.2,0.5,0.4,
252802_at,1.7,1.4,0.3,0.3,
252803_at,4.5,5.8,2.9,4.4,
252804_at,0.6,0.4,4.5,0.6,
252805_at,1.1,1.4,7.1,1.5,
252806_at,0.3,0.3,0.4,1.1,
252807_at,0.3,0.5,0.2,0.4,
252808_at,1.1,0.3,0.4,0.4,
252809_at,0.3,0.2,0.1,0.1,
252810_at,0.8,0.6,0.6,0.7,
252811_at,5.7,4.4,0.8,0.8,
252812_at,0.3,0.4,4.4,2.3,
252813_at,2.9,3.3,4.3,4,
252814_at,5.6,1.9,0.2,5.1,
252815_at,1.9,0.8,1.4,3.5,
252816_at,0.5,3.9,4.9,5.6,
252817_at,2,1.9,1.6,2.5,
252818_at,3.7,0.7,0.9,10.6,
252819_at,3.1,1.6,4.5,4.6,
252820_at,18.2,20.8,16.6,14.8,
252785_at,52.8,53,55.2,48.5,
252786_at,19.4,20.6,19.1,19.6,
252787_at,2.9,1,1.5,4.4,
252788_at,1.6,3,7,3.5,
252757_at,3.6,4.6,7.3,7.6,
252758_at,0.3,0.9,3.6,0.5,
252759_at,48.4,40.5,36.6,33,
252760_x_at,0.6,0.9,1.2,1,
252761_at,3.7,2.1,0.4,0.6,
252762_at,1,0.8,6.6,0.7,
252763_at,4.3,2.3,8.7,6.1,
252764_at,218.9,240.4,235.2,213.3,
252765_at,14.5,14.8,5.4,7.7,
252766_at,8.5,6.3,16.2,11.5,
252767_at,2.9,4.2,3.1,9.3,
252768_at,0.3,0.2,0.2,1,
252769_at,3.9,1.8,9.3,6.6,
252770_at,21.5,23.9,13.6,15.5,
252771_at,0.6,0.5,0.4,0.7,
252772_at,2.5,0.2,0.9,1.7,
252773_at,5.1,0.3,5.5,7,
252774_at,4.4,0.8,1.7,2.6,
252775_s_at,0.1,0.1,0.1,1,
252776_at,1.4,3,5.9,1.7,
252777_at,0.4,0.3,0.2,0.7,
252778_at,0.2,0.6,0.5,0.3,
252779_at,0.2,0.1,0.3,0.8,
252780_at,2.9,1.9,0.3,4.8,
252781_at,31.8,35.3,32.8,25,
252782_at,1.2,1.5,0.2,0.2,
252783_at,0.4,0.5,0.7,4.5,
252784_at,2.9,2.5,2,3,
252725_at,4.6,2.3,1.2,0.5,
252726_at,1,2.7,1,1.1,
252727_s_at,3.2,0.2,0.1,1.9,
252728_at,0.5,1.6,4.2,0.7,
252729_at,1.6,1.1,1.7,2.2,
252730_at,132.2,143.4,3.4,13.3,
252731_at,3.8,2.7,0.7,1.1,
252732_at,0.4,0.7,0.6,1.5,
252733_at,5,2.4,4.3,5.6,
252734_at,5.2,3.5,6.2,6.2,
252735_at,4.8,0.5,4.8,0.7,
252736_at,33.6,28.5,28.3,32.7,
252737_at,94,91.5,52.2,58.5,
252738_at,46.3,44.2,61.3,54.5,
252739_at,0.4,0.5,30.6,32.6,
252740_at,50.7,50.7,55,64.5,
252741_at,4.3,2.7,2.7,6.8,
252742_at,11,6.9,8.7,12.2,
252743_at,87.7,61.1,75.4,77.8,
252744_at,0.4,0.2,0.3,1.3,
252745_at,100.3,100.4,103.1,79.1,
252746_at,26.6,16.1,12.1,6.1,
252747_at,6.7,1.8,3.5,7.3,
252748_at,1.4,1.6,2.5,0.2,
252749_at,0.7,2.4,5.4,3.5,
252750_at,1.5,0.5,0.2,0.3,
252751_at,50.2,49.7,59,62.7,
252752_s_at,0.3,2.7,4.3,0.6,
252753_at,0.6,0.4,4.4,1,
252754_at,51.7,52.8,48.8,44.9,
252755_at,0.4,1.6,3.8,0.4,
252756_s_at,0.3,1.8,1,1.4,
252722_at,0.3,0.3,3.2,5.2,
252723_at,372.7,372,475.8,380,
252724_at,135.4,170.1,152.9,171.7,
252694_at,6.3,4.3,6.7,5.2,
252695_s_at,1,1.3,2.5,2.9,
252696_at,0.2,0.2,1.7,0.2,
252697_at,4,4.7,7.3,9,
252698_at,26.4,31.7,4.4,5,
252699_at,2.2,3.8,1.5,0.8,
252700_at,21.7,21.5,18.6,14.1,
252701_at,22.4,26.7,23.6,34.3,
252702_at,1.6,1.4,0.7,1.2,
252703_at,105.9,81.3,110.3,137.9,
252704_at,0.4,4.5,0.7,5.1,
252705_at,0.8,0.3,4.3,1,
252706_at,3.4,1.7,3.8,3.6,
252707_at,18.9,19.9,17,11.1,
252708_at,0.9,0.5,0.4,0.4,
252709_at,2.2,5.8,5.6,1.3,
252710_at,3.2,3,7.2,1.5,
252711_at,518.6,521.7,396.2,345.1,
252712_at,297.1,283.7,124,157.8,
252713_at,716.6,692.6,695.8,814.1,
252714_x_at,2.3,0.4,0.3,0.4,
252715_x_at,8.5,7.9,2.4,8.5,
252716_at,28.6,32.3,21.5,21.9,
252717_at,5.5,7.5,1.3,1.9,
252718_at,0.6,2.6,4.9,1.5,
252719_at,0.3,0.6,6.9,1.1,
252720_at,0.5,4.1,1.3,0.8,
252721_at,0.8,0.5,1.4,0.3,
252687_at,2.5,3.5,4.1,7.5,
252688_at,28.3,36.3,15.3,24.6,
252689_at,0.2,0.1,1,3.1,
252690_at,0.4,4.2,3.7,4.3,
252691_at,21.8,22.8,21.5,14.5,
252692_at,76.4,80.2,28.6,26.7,
252693_s_at,1928,1895.8,1880,2330.5,
252663_at,12,16.3,11.5,17.6,
252664_at,6.6,0.3,0.2,0.9,
252665_at,30.3,18.3,28.7,28,
252666_at,6.8,4.9,6,6.7,
252667_at,102.5,88.6,79.7,69.3,
252668_at,3,0.2,5.2,1.3,
252669_at,258.2,271.4,282.4,296.4,
252670_at,982.5,975.3,1192.2,1158.4,
252671_at,316.8,304.4,259.7,288.7,
252672_at,0.9,2.4,6.1,1.7,
252673_at,3.5,4.7,7.6,4.5,
252674_at,3.9,0.6,2,6.5,
252675_at,0.5,0.3,0.8,0.8,
252676_at,108.6,111.8,121.7,94.3,
252677_at,88.7,113.7,202.8,197.8,
252678_s_at,2799.7,2707,2716.2,2778.3,
252679_at,30.2,23.5,79.7,84.5,
252680_at,154.6,161.6,157.8,157.5,
252681_at,0.8,0.6,1.1,1.3,
252682_at,17,15.4,13.4,13.7,
252683_at,38.3,39.6,16.2,18.6,
252684_at,12.8,13,11.7,15.4,
252685_at,4.1,7.1,5.2,13.6,
252686_at,2,3,1.2,8.2,
252659_at,57.7,47.8,43.5,47.9,
252660_at,2.9,7.2,6.7,4.1,
252661_at,80.9,79.8,79.2,65.5,
252662_at,289.7,303.3,250.3,250.7,
252631_s_at,2.1,0.2,1.8,0.5,
252632_s_at,12.2,20.1,18,20.6,
252633_x_at,76.7,72.1,72.5,75,
252634_x_at,4.9,8.9,5.3,7.7,
252635_at,43.4,37,0.9,10.1,
252636_at,37.4,27.4,0.6,4.2,
252637_at,42.6,38,40.9,32.5,
252638_at,10.4,13.1,17.4,16.4,
252639_at,8.1,11.2,13.7,14.9,
252640_at,0.1,0.2,0.4,0.5,
252641_at,1.1,0.5,0.9,2.6,
252642_at,0.6,3.6,0.6,4.3,
252643_at,603.4,574.8,719.5,649,
252644_at,117.8,87.1,82,99.6,
252645_at,2.3,1.4,1.9,6.4,
252646_at,43.9,46.9,36.5,28.9,
252647_at,233,215.6,184.5,162.2,
252648_at,69.9,68.8,88.1,91.2,
252649_at,27.5,31,35,32.2,
252650_at,5,12,14.5,7,
252651_at,5,5.2,7.4,1.9,
252652_at,132.7,139.7,536,599.5,
252653_at,13,10.2,12.7,10,
252654_at,26.5,32.9,29,22.1,
252655_at,4.4,7.9,5.7,4,
252656_at,3.6,1.1,4.2,6.8,
252657_at,1.5,4.8,4.1,4.7,
252658_at,0.5,0.7,3.1,6.6,
252624_at,142.1,126.8,56.9,42.5,
252625_at,335.1,370,482.4,500.5,
252626_at,20.7,23.9,18.6,18.8,
252627_at,5.9,9.3,4.3,3.2,
252628_at,10,2.2,4.2,1.7,
252629_at,238.9,249.1,173.5,191.6,
252630_at,0.4,1.2,2.7,0.4,
252600_at,0.3,0.4,0.7,0.5,
252601_s_at,1743.5,1599.5,1823.9,2235.3,
252602_at,76.9,66.9,113.7,110.8,
252603_at,161.3,150.9,174.1,151.5,
252604_at,8.8,1.5,25.4,11.8,
252605_s_at,12.3,11.2,2.2,1,
252606_at,266,295.8,192.3,152.7,
252607_at,556.6,560.3,281.1,315.3,
252608_at,33.2,30.5,20.9,23.3,
252609_at,6.3,4.2,6.2,7.6,
252610_x_at,3.4,1.8,1.7,1,
252611_at,3.7,8.2,1.6,11.8,
252612_at,185.1,161.6,81.4,97.6,
252613_at,54.3,56.6,52.6,49.3,
252614_at,2.6,0.8,6.2,2.6,
252615_at,82.7,82.4,43.1,46.8,
252616_at,77.2,68.7,62.5,63.8,
252617_at,41.5,40,33.5,36.1,
252618_at,166.9,177.2,1588.9,1533.5,
252619_at,130.2,123.4,83.7,81.9,
252620_at,0.2,1.4,1.6,6.1,
252621_at,2.1,3.1,3.5,3.8,
252622_at,227.1,234.2,206.5,175.4,
252623_at,0.8,2.6,2.8,0.9,
252596_at,7.5,8,4,4.8,
252597_at,0.1,0,0.5,0.2,
252598_at,0.1,0.1,1,0.2,
252599_at,9.3,6.8,3.5,8,
252568_at,11.7,13.8,2.5,4,
252569_at,5.7,2.7,1.3,0.4,
252570_at,63.7,61,95.5,91.6,
252571_at,4.3,4.5,1,7.1,
252572_at,20.9,15.3,13.9,20.7,
252573_at,17.4,15.5,20.1,12.8,
252574_at,16.4,16,13.5,16.4,
252575_at,10.1,5.1,9,11.6,
252576_s_at,87.3,80.8,96.6,126.9,
252577_at,6.4,8.3,9.9,12.2,
252578_at,1.9,2.4,3.9,5.7,
252579_at,1.1,0.3,0.3,0.7,
252580_at,1.1,0.6,0.7,0.6,
252581_at,4,2.2,3.3,0.8,
252582_at,3,8.3,8.2,3.8,
252583_at,6.8,3.6,3.7,2.3,
252584_at,0.5,1.8,1,0.7,
252585_s_at,0.4,0.1,0.1,0.2,
252586_at,4.6,0.6,0.9,0.9,
252587_at,146.4,145,163,120.1,
252588_at,51,35.8,46.6,40.1,
252589_s_at,45.8,34.4,21.5,25.4,
252590_at,7.5,3.8,6.8,5.4,
252591_at,98.5,105.2,52.1,54.8,
252592_at,221.2,233,385.4,309.7,
252593_at,23.6,24.6,26.7,23.9,
252594_at,17.2,22.7,22.1,11.1,
252595_at,6.3,1.1,0.9,4.6,
252536_at,9.8,8.1,7.1,6.4,
252537_at,40,43.4,9.5,10.7,
252538_at,6.7,7.5,6.1,10.5,
252539_at,111.4,114.9,33.3,35.6,
252540_at,47.3,46.6,45.1,36.9,
252541_at,18.9,26.5,18,17.3,
252542_at,73.2,69.1,87.3,72.3,
252543_at,174,175.3,105,94.5,
252544_at,0.4,3.1,3.7,1.2,
252545_at,2.8,0.3,0.2,8.7,
252546_at,38.3,35.8,48.2,56.3,
252547_at,5.7,0.7,4.1,5.3,
252548_at,109.7,106,61.2,63.5,
252549_at,7.7,4.3,1,5.2,
252550_at,9.9,8.4,9.4,0.8,
252551_at,7.7,5,3,5.3,
252552_at,53.7,59.6,40,35.5,
252553_at,1.4,5.4,3.1,1.4,
252554_s_at,3.7,3.2,2.7,3.3,
252555_at,0.4,0.4,0.6,0.9,
252556_at,2.4,0.5,3.9,5.4,
252557_at,20.8,20.5,7.2,8.6,
252558_at,1.1,6.3,5.5,5.1,
252559_at,13.3,11.2,8.7,14.1,
252560_at,408.8,395.1,306,295.8,
252561_at,1008.5,981.2,693,712.6,
252562_s_at,260.8,268.8,188.2,157.8,
252563_at,391.2,421.6,120.2,107.3,
252564_at,801.6,926.6,863.3,1284.4,
252565_at,405.8,396.2,256.5,310,
